Image_Path, Object Name, Index
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60aaeae7f9c98804acebf549.jpg, gold_collector, 1398
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60aaeae7f9c98804acebf549.jpg, gold_collector, 1399
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60aaeae7f9c98804acebf549.jpg, gold_collector, 1400
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60aaeae7f9c98804acebf549.jpg, gold_collector, 1401
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb5447d066d04f8beaf03.jpg, gold_collector, 1402
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb5447d066d04f8beaf03.jpg, gold_collector, 1403
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb5447d066d04f8beaf03.jpg, gold_collector, 1404
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb5447d066d04f8beaf03.jpg, gold_collector, 1405
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb5607d066d04f8beaf06.jpg, gold_collector, 1406
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb5607d066d04f8beaf06.jpg, gold_collector, 1407
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb5607d066d04f8beaf06.jpg, gold_collector, 1408
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb5607d066d04f8beaf06.jpg, gold_collector, 1409
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb57b7d066d04f8beaf09.jpg, gold_collector, 1410
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb57b7d066d04f8beaf09.jpg, gold_collector, 1411
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb57b7d066d04f8beaf09.jpg, gold_collector, 1412
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb57b7d066d04f8beaf09.jpg, gold_collector, 1413
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb5a57d066d04f8beaf0c.jpg, gold_collector, 1414
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb5a57d066d04f8beaf0c.jpg, gold_collector, 1415
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb5a57d066d04f8beaf0c.jpg, gold_collector, 1416
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb5a57d066d04f8beaf0c.jpg, gold_collector, 1417
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb5d77d066d04f8beaf0f.jpg, gold_collector, 1418
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb5d77d066d04f8beaf0f.jpg, gold_collector, 1419
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb5d77d066d04f8beaf0f.jpg, gold_collector, 1420
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb5d77d066d04f8beaf0f.jpg, gold_collector, 1421
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb6147d066d04f8beaf12.jpg, gold_collector, 1422
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb6147d066d04f8beaf12.jpg, gold_collector, 1423
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb6147d066d04f8beaf12.jpg, gold_collector, 1424
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60adb6147d066d04f8beaf12.jpg, gold_collector, 1425
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60ae12c07d066d04f8beaf4b.jpg, gold_collector, 1426
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60ae12c07d066d04f8beaf4b.jpg, gold_collector, 1427
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60ae12c07d066d04f8beaf4b.jpg, gold_collector, 1428
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60ae12c07d066d04f8beaf4b.jpg, gold_collector, 1429
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60ae12c07d066d04f8beaf4b.jpg, gold_collector, 1430
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60af07d333950504d21ce865.jpg, gold_collector, 1431
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60af07d333950504d21ce865.jpg, gold_collector, 1432
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60af07d333950504d21ce865.jpg, gold_collector, 1433
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60af07d333950504d21ce865.jpg, gold_collector, 1434
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b057fbe00c8604970d7895.jpg, gold_collector, 1435
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b057fbe00c8604970d7895.jpg, gold_collector, 1436
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b057fbe00c8604970d7895.jpg, gold_collector, 1437
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b057fbe00c8604970d7895.jpg, gold_collector, 1438
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b05812e00c8604970d7898.jpg, gold_collector, 1439
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b05812e00c8604970d7898.jpg, gold_collector, 1440
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b05812e00c8604970d7898.jpg, gold_collector, 1441
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b05812e00c8604970d7898.jpg, gold_collector, 1442
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b0582be00c8604970d789b.jpg, gold_collector, 1443
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b0582be00c8604970d789b.jpg, gold_collector, 1444
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b0582be00c8604970d789b.jpg, gold_collector, 1445
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b0582be00c8604970d789b.jpg, gold_collector, 1446
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b05845e00c8604970d789e.jpg, gold_collector, 1447
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b05845e00c8604970d789e.jpg, gold_collector, 1448
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b05845e00c8604970d789e.jpg, gold_collector, 1449
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b05845e00c8604970d789e.jpg, gold_collector, 1450
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b0585de00c8604970d78a1.jpg, gold_collector, 1451
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b0585de00c8604970d78a1.jpg, gold_collector, 1452
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b0585de00c8604970d78a1.jpg, gold_collector, 1453
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b0585de00c8604970d78a1.jpg, gold_collector, 1454
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b05875e00c8604970d78a4.jpg, gold_collector, 1455
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b05875e00c8604970d78a4.jpg, gold_collector, 1456
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b05875e00c8604970d78a4.jpg, gold_collector, 1457
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b05875e00c8604970d78a4.jpg, gold_collector, 1458
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b0588de00c8604970d78a7.jpg, gold_collector, 1459
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b0588de00c8604970d78a7.jpg, gold_collector, 1460
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b0588de00c8604970d78a7.jpg, gold_collector, 1461
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b0588de00c8604970d78a7.jpg, gold_collector, 1462
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b058a7e00c8604970d78aa.jpg, gold_collector, 1463
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b058a7e00c8604970d78aa.jpg, gold_collector, 1464
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b058a7e00c8604970d78aa.jpg, gold_collector, 1465
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b058a7e00c8604970d78aa.jpg, gold_collector, 1466
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b058c4e00c8604970d78ad.jpg, gold_collector, 1467
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b058c4e00c8604970d78ad.jpg, gold_collector, 1468
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b058c4e00c8604970d78ad.jpg, gold_collector, 1469
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b058c4e00c8604970d78ad.jpg, gold_collector, 1470
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60b0ae0be00c8604970d78b9.jpg, gold_collector, 1471
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60b0ae0be00c8604970d78b9.jpg, gold_collector, 1472
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60b0ae0be00c8604970d78b9.jpg, gold_collector, 1473
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60b0ae0be00c8604970d78b9.jpg, gold_collector, 1474
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60b0ae0be00c8604970d78b9.jpg, gold_collector, 1475
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60b0ae0be00c8604970d78b9.jpg, gold_collector, 1476
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60b44153c4041d04b1c95be7.jpg, gold_collector, 1477
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60b44153c4041d04b1c95be7.jpg, gold_collector, 1478
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60b44153c4041d04b1c95be7.jpg, gold_collector, 1479
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60b44153c4041d04b1c95be7.jpg, gold_collector, 1480
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60b44153c4041d04b1c95be7.jpg, gold_collector, 1481
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60b44153c4041d04b1c95be7.jpg, gold_collector, 1482
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60b6f97edd6d5d046e4de84d.jpg, gold_collector, 1483
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60b6f97edd6d5d046e4de84d.jpg, gold_collector, 1484
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60b6f97edd6d5d046e4de84d.jpg, gold_collector, 1485
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60b6f97edd6d5d046e4de84d.jpg, gold_collector, 1486
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60b6f97edd6d5d046e4de84d.jpg, gold_collector, 1487
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60b6f97edd6d5d046e4de84d.jpg, gold_collector, 1488
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b846174e2d1004bf602d4e.jpg, gold_collector, 1489
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b846174e2d1004bf602d4e.jpg, gold_collector, 1490
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b846174e2d1004bf602d4e.jpg, gold_collector, 1491
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60b846174e2d1004bf602d4e.jpg, gold_collector, 1492
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60b8480b4e2d1004bf602d69.jpg, gold_collector, 1493
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60b8480b4e2d1004bf602d69.jpg, gold_collector, 1494
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60b8480b4e2d1004bf602d69.jpg, gold_collector, 1495
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60b8480b4e2d1004bf602d69.jpg, gold_collector, 1496
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60b8480b4e2d1004bf602d69.jpg, gold_collector, 1497
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60b8480b4e2d1004bf602d69.jpg, gold_collector, 1498
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60ba1df1de2e360495a4c0d3.jpg, gold_collector, 1499
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60ba1df1de2e360495a4c0d3.jpg, gold_collector, 1500
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60ba1df1de2e360495a4c0d3.jpg, gold_collector, 1501
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60ba1df1de2e360495a4c0d3.jpg, gold_collector, 1502
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bc349734232704a381c5e0.jpg, gold_collector, 1503
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bc349734232704a381c5e0.jpg, gold_collector, 1504
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bc349734232704a381c5e0.jpg, gold_collector, 1505
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bc349734232704a381c5e0.jpg, gold_collector, 1506
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bc349734232704a381c5e0.jpg, gold_collector, 1507
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bc34b034232704a381c5e3.jpg, gold_collector, 1508
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bc34b034232704a381c5e3.jpg, gold_collector, 1509
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bc34b034232704a381c5e3.jpg, gold_collector, 1510
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bc34b034232704a381c5e3.jpg, gold_collector, 1511
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bc34b034232704a381c5e3.jpg, gold_collector, 1512
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bc34f034232704a381c5e6.jpg, gold_collector, 1513
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bc34f034232704a381c5e6.jpg, gold_collector, 1514
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bc34f034232704a381c5e6.jpg, gold_collector, 1515
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bc34f034232704a381c5e6.jpg, gold_collector, 1516
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bc34f034232704a381c5e6.jpg, gold_collector, 1517
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bc34f034232704a381c5e6.jpg, gold_collector, 1518
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bdc983a3085704a2324dd8.jpg, gold_collector, 1519
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bdc983a3085704a2324dd8.jpg, gold_collector, 1520
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bdc983a3085704a2324dd8.jpg, gold_collector, 1521
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bdc983a3085704a2324dd8.jpg, gold_collector, 1522
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60bdc983a3085704a2324dd8.jpg, gold_collector, 1523
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c02f2993cd83047b6889d4.jpg, gold_collector, 1524
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c02f2993cd83047b6889d4.jpg, gold_collector, 1525
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c02f2993cd83047b6889d4.jpg, gold_collector, 1526
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c02f2993cd83047b6889d4.jpg, gold_collector, 1527
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c02f2993cd83047b6889d4.jpg, gold_collector, 1528
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c02f5693cd83047b6889d7.jpg, gold_collector, 1529
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c02f5693cd83047b6889d7.jpg, gold_collector, 1530
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c02f5693cd83047b6889d7.jpg, gold_collector, 1531
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c02f5693cd83047b6889d7.jpg, gold_collector, 1532
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c02f5693cd83047b6889d7.jpg, gold_collector, 1533
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c02f5693cd83047b6889d7.jpg, gold_collector, 1534
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c02fdd93cd83047b6889da.jpg, gold_collector, 1535
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c02fdd93cd83047b6889da.jpg, gold_collector, 1536
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c02fdd93cd83047b6889da.jpg, gold_collector, 1537
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c02fdd93cd83047b6889da.jpg, gold_collector, 1538
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c02fdd93cd83047b6889da.jpg, gold_collector, 1539
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c02fdd93cd83047b6889da.jpg, gold_collector, 1540
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0301093cd83047b6889dd.jpg, gold_collector, 1541
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0301093cd83047b6889dd.jpg, gold_collector, 1542
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0301093cd83047b6889dd.jpg, gold_collector, 1543
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0301093cd83047b6889dd.jpg, gold_collector, 1544
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0301093cd83047b6889dd.jpg, gold_collector, 1545
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0301093cd83047b6889dd.jpg, gold_collector, 1546
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0302d93cd83047b6889e0.jpg, gold_collector, 1547
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0302d93cd83047b6889e0.jpg, gold_collector, 1548
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0302d93cd83047b6889e0.jpg, gold_collector, 1549
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0302d93cd83047b6889e0.jpg, gold_collector, 1550
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0302d93cd83047b6889e0.jpg, gold_collector, 1551
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0302d93cd83047b6889e0.jpg, gold_collector, 1552
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0304b93cd83047b6889e3.jpg, gold_collector, 1553
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0304b93cd83047b6889e3.jpg, gold_collector, 1554
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0304b93cd83047b6889e3.jpg, gold_collector, 1555
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0304b93cd83047b6889e3.jpg, gold_collector, 1556
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0304b93cd83047b6889e3.jpg, gold_collector, 1557
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0304b93cd83047b6889e3.jpg, gold_collector, 1558
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0306893cd83047b6889e6.jpg, gold_collector, 1559
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0306893cd83047b6889e6.jpg, gold_collector, 1560
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0306893cd83047b6889e6.jpg, gold_collector, 1561
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0306893cd83047b6889e6.jpg, gold_collector, 1562
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0306893cd83047b6889e6.jpg, gold_collector, 1563
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0306893cd83047b6889e6.jpg, gold_collector, 1564
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0308893cd83047b6889e9.jpg, gold_collector, 1565
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0308893cd83047b6889e9.jpg, gold_collector, 1566
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0308893cd83047b6889e9.jpg, gold_collector, 1567
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0308893cd83047b6889e9.jpg, gold_collector, 1568
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0308893cd83047b6889e9.jpg, gold_collector, 1569
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c0308893cd83047b6889e9.jpg, gold_collector, 1570
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c030ab93cd83047b6889ec.jpg, gold_collector, 1571
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c030ab93cd83047b6889ec.jpg, gold_collector, 1572
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c030ab93cd83047b6889ec.jpg, gold_collector, 1573
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c030ab93cd83047b6889ec.jpg, gold_collector, 1574
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c030ab93cd83047b6889ec.jpg, gold_collector, 1575
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c030ab93cd83047b6889ec.jpg, gold_collector, 1576
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20b7734d9ef044a5fead5.jpg, gold_collector, 1577
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20b7734d9ef044a5fead5.jpg, gold_collector, 1578
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20b7734d9ef044a5fead5.jpg, gold_collector, 1579
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20b7734d9ef044a5fead5.jpg, gold_collector, 1580
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20b7734d9ef044a5fead5.jpg, gold_collector, 1581
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20b9234d9ef044a5fead8.jpg, gold_collector, 1582
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20b9234d9ef044a5fead8.jpg, gold_collector, 1583
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20b9234d9ef044a5fead8.jpg, gold_collector, 1584
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20b9234d9ef044a5fead8.jpg, gold_collector, 1585
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20b9234d9ef044a5fead8.jpg, gold_collector, 1586
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20bb134d9ef044a5feadb.jpg, gold_collector, 1587
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20bb134d9ef044a5feadb.jpg, gold_collector, 1588
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20bb134d9ef044a5feadb.jpg, gold_collector, 1589
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20bb134d9ef044a5feadb.jpg, gold_collector, 1590
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20bb134d9ef044a5feadb.jpg, gold_collector, 1591
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20bd134d9ef044a5feade.jpg, gold_collector, 1592
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20bd134d9ef044a5feade.jpg, gold_collector, 1593
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20bd134d9ef044a5feade.jpg, gold_collector, 1594
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20bd134d9ef044a5feade.jpg, gold_collector, 1595
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20bd134d9ef044a5feade.jpg, gold_collector, 1596
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20bef34d9ef044a5feae1.jpg, gold_collector, 1597
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20bef34d9ef044a5feae1.jpg, gold_collector, 1598
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20bef34d9ef044a5feae1.jpg, gold_collector, 1599
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20bef34d9ef044a5feae1.jpg, gold_collector, 1600
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20bef34d9ef044a5feae1.jpg, gold_collector, 1601
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20c0e34d9ef044a5feae4.jpg, gold_collector, 1602
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20c0e34d9ef044a5feae4.jpg, gold_collector, 1603
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20c0e34d9ef044a5feae4.jpg, gold_collector, 1604
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20c0e34d9ef044a5feae4.jpg, gold_collector, 1605
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c20c0e34d9ef044a5feae4.jpg, gold_collector, 1606
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c5779c9c08a704bfe51d73.jpg, gold_collector, 1607
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c5779c9c08a704bfe51d73.jpg, gold_collector, 1608
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c5779c9c08a704bfe51d73.jpg, gold_collector, 1609
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c5779c9c08a704bfe51d73.jpg, gold_collector, 1610
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c577bf9c08a704bfe51d76.jpg, gold_collector, 1611
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c577bf9c08a704bfe51d76.jpg, gold_collector, 1612
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c577bf9c08a704bfe51d76.jpg, gold_collector, 1613
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c577bf9c08a704bfe51d76.jpg, gold_collector, 1614
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c577dd9c08a704bfe51d79.jpg, gold_collector, 1615
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c577dd9c08a704bfe51d79.jpg, gold_collector, 1616
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c577dd9c08a704bfe51d79.jpg, gold_collector, 1617
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c577dd9c08a704bfe51d79.jpg, gold_collector, 1618
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c57c209c08a704bfe51d7c.jpg, gold_collector, 1619
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c57c209c08a704bfe51d7c.jpg, gold_collector, 1620
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c57c209c08a704bfe51d7c.jpg, gold_collector, 1621
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c57c209c08a704bfe51d7c.jpg, gold_collector, 1622
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c57c499c08a704bfe51d7f.jpg, gold_collector, 1623
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c57c499c08a704bfe51d7f.jpg, gold_collector, 1624
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c57c499c08a704bfe51d7f.jpg, gold_collector, 1625
D:\GitHub\coc_bot\src\base_downloader\layouts\th4\60c57c499c08a704bfe51d7f.jpg, gold_collector, 1626
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c7149e02223804df55d429.jpg, gold_collector, 1627
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c7149e02223804df55d429.jpg, gold_collector, 1628
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c7149e02223804df55d429.jpg, gold_collector, 1629
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c7149e02223804df55d429.jpg, gold_collector, 1630
D:\GitHub\coc_bot\src\base_downloader\layouts\th5\60c7149e02223804df55d429.jpg, gold_collector, 1631
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c816c525bdca04d87cce7c.jpg, gold_collector, 1632
D:\GitHub\coc_bot\src\base_downloader\layouts\th6\60c816c525bdca04d87cce7c.jpg, gold_collector, 1633
